ID,英文名稱,中文名稱,圖片,中國大陸譯名,類別,更新日期
1824584,flexible work schedule,彈性工時制,,,,2013-05-01
1824585,flextime,彈性工時,,,,2013-05-01
1824586,flextime plan,彈性工時計畫,,,,2013-05-01
1824587,focus group,焦點團體,,,,2013-05-01
1824588,focus group interview,焦點團體訪談,,,,2013-05-01
1824589,focus strategy,聚焦策略,,,,2013-05-01
1824590,food chain,食物鏈,,,,2013-05-01
1824591,force field analysis,力場分析法,,,,2013-05-01
1824593,Fordism,福特主義,,,,2013-05-01
1824595,foreign subsidiary,國外子公司,,,,2013-05-01
1824596,form utility,形式效用,,,,2013-05-01
1824598,formal organization,正式組織,,,,2013-05-01
1824599,formal team,正式團隊,,,,2013-05-01
1824600,formal theory,正式理論；形式理論,,,,2013-05-01
1824601,formalization,正式化,,,,2013-05-01
1824602,forward integration,向前整合,,,,2013-05-01
1824603,forward vertical integration,向前垂直整合,,,,2013-05-01
1824604,franchise agreement,特許加盟協議；特許加盟合同,,,,2013-05-01
1824605,franchise mode,加盟模式；特許模式,,,,2013-05-01
1824607,franchising,特許經營,,,,2013-05-01
1824608,franchisor,加盟授權者,,,,2013-05-01
1824609,free riding,搭便車,,,,2013-05-01
1824610,free trade,自由貿易,,,,2013-05-01
1824611,free-market economies,自由市場經濟,,,,2013-05-01
1824612,free-rein leadership,放任式領導,,,,2013-05-01
1824613,freight forwarder,貨運業者,,,,2013-05-01
1824614,friendship group,友誼群體,,,,2013-05-01
1824615,fringe benefit,福利,,,,2013-05-01
1824616,full-time activity,全職活動,,,,2013-05-01
1824617,function,功能,,,,2013-05-01
1824618,functional authority,功能性職權；功能性權威,,,,2013-05-01
1824619,functional conflict,功能性衝突,,,,2013-05-01
1824620,functional departmentalization,功能部門化,,,,2013-05-01
1824621,functional differentiation,功能差異化；功能分化,,,,2013-05-01
1824622,functional level,功能層級,,,,2013-05-01
1824623,functional plan,功能性計畫,,,,2013-05-01
1824624,functional principle,功能原則,,,,2013-05-01
1824625,functional specialization,功能專業化；功能專門化,,,,2013-05-01
1824626,functional structure,功能式結構,,,,2013-05-01
1824628,functional-level strategy,功能層策略,,,,2013-05-01
1824629,fundamental accounting equation,基本會計方程式,,,,2013-05-01
1824631,funding gap,融資缺口,,,,2013-05-01
1824633,fuzzy theory,模糊理論,,,,2013-05-01
1824634,gambler's fallacy,賭徒謬誤,,,,2013-05-01
1824635,game matrix,賽局矩陣,,,,2013-05-01
1824636,game theory,賽局理論,,,,2013-05-01
1824637,Gantt chart,甘特圖,,,,2013-05-01
1824638,general administration,一般行政；一般管理,,,,2013-05-01
1824639,General Agreement on Tariffs and Trade{=GATT},關稅貿易總協定,,,,2013-05-01
1824641,general management theory,一般管理理論,,,,2013-05-01
1824642,general partner,普通合夥人；一般合夥人,,,,2022-07-26
1824643,general partnership,普通合夥,,,,2013-05-01
1824644,generalist,通才,,,,2013-05-01
1824645,generic goods,基本貨品；原物料,,,,2013-05-01
1824647,geographic departmentalization,地區部門化,,,,2013-05-01
1824648,geographic segmentation,地理區隔,,,,2013-05-01
1824649,global integration,全球整合,,,,2013-05-01
1824650,Global Leadership and Organizational Behavior Effectiveness {=GLOBE},全球性領導與組織行為效能量表,,,,2013-05-01
1824651,global organization,全球化組織,,,,2013-05-01
1824652,global strategy,全球策略,,,,2013-05-01
1824653,global structure,全球性結構,,,,2013-05-01
1824654,global village,地球村,,,,2013-05-01
1824656,globalization,全球化,,,,2013-05-01
1824657,goal,目標,,,,2013-05-01
1824658,goal commitment,目標承諾,,,,2013-05-01
1824659,goal setting theory,目標設定理論,,,,2013-05-01
1824660,goal specificity,目標明確度,,,,2013-05-01
1824661,golden parachutes,黃金降落傘,,,,2013-05-01
1824662,gossip chain,傳言鏈；流言鏈,,,,2013-05-01
1824663,gossip-mode of informal communication,流言式非正式溝通,,,,2013-05-01
1824664,grand strategy matrix,大戰略矩陣,,,,2013-05-01
1824665,grapevine,傳聞網；小道消息,,,,2013-05-01
1824667,great man theory,偉人理論,,,,2013-05-01
1824668,green value chain,綠色價值鏈,,,,2013-05-01
1824669,greening of management,綠色管理；管理綠色化,,,,2013-05-01
1824670,GREP model,GREP模型,,,,2013-05-01
1824671,grid training,方格訓練,,,,2013-05-01
1824672,gross domestic product{=GDP},國內生產毛額,,,,2013-05-01
1824673,gross margin,毛利,,,,2013-05-01
1824674,gross profit,毛利,,,,2013-05-01
1824675,grounded theory,紮根理論,,,,2013-05-01
1824677,group behavior school,群體行為學派,,,,2013-05-01
1824679,group decision,群體決策,,,,2013-05-01
1824681,group decision support systems {=GDSS},群體決策支援系統；群體決策支援制度,,,,2020-04-01
1824683,group judgment process model,群體判斷過程模式；群體判斷過程模型,,,,2013-05-01
1824684,group norm,群體規範,,,,2013-05-01
1824686,group pressure,群體壓力,,,,2013-05-01
1824687,group review,群體檢討,,,,2013-05-01
1824688,group role,群體角色,,,,2013-05-01
1824689,group transmission,群體傳輸,,,,2013-05-01
1824693,growth strategy,成長策略,,,,2013-05-01
1824694,guanxi,關係,,,,2013-05-01
1824695,H.C.Gantt premium system,甘特獎勵工資制,,,,2013-05-01
1824697,halo error,月暈誤差；暈輪誤差,,,,2013-05-01
1824698,hard criteria,硬性標準,,,,2013-05-01
1824699,harvest strategy,收割策略,,,,2013-05-01
1824700,Hawthorne effect,霍桑效應,,,,2013-05-01
1824703,hesitation-choose model,猶豫-決擇模式,,,,2013-05-01
1824704,heuristic programming,經驗式規劃；啓發式規劃,,,,2013-05-01
1824705,heuristics,經驗法則,,,,2013-05-01
1824706,hierarchical needs theory,層級需要理論；層級需求理論,,,,2013-05-01
1824707,hierarchy,層級,,,,2013-05-01
1824708,hierarchy of human needs theory,人類需要層級理論；人類需求層級理論,,,,2013-05-01
1824709,high performing team,高績效團隊,,,,2013-05-01
1824711,higher order needs,高層次需要；高層次需求,,,,2013-05-01
1824712,high-low pricing strategy,由高而低訂價策略,,,,2013-05-01
1824714,Holding company{=H-form},控股公司；H型結構,,,,2013-05-01
1824715,holding cost,持有成本,,,,2013-05-01
1824716,horizontal communication,水平溝通；橫向溝通,,,,2013-05-01
1824717,horizontal differentiation,水平分化；水平差異化,,,,2013-05-01
1824718,horizontal diversification,水平多角化,,,,2013-05-01
1824721,horizontal merger & acquisition,水平式併購,,,,2013-05-01
1824722,horizontal team,水平團隊,,,,2013-05-01
1824723,host country,地主國,,,,2013-05-01
1824724,human asset accounting,人力資產會計,,,,2013-05-01
1824725,human behavior school,人類行為學派,,,,2013-05-01
1824726,human capital,人力資本,,,,2013-05-01
1824727,human process technique,人際程序技術,,,,2013-05-01
1824728,human relations school,人際關係學派,,,,2013-05-01
1824729,human relations skill,人際關係技能,,,,2013-05-01
1824730,human relations theory,人際關係理論,,,,2013-05-01
1824731,human relationship school,人際關係學派,,,,2013-05-01
1824732,human resource accounting,人力資源會計,,,,2013-05-01
1824733,human resource development,人力資源發展,,,,2013-05-01
1824734,human resource information system,人力資源資訊系統；人力資源資訊制度,,,,2013-05-01
1824735,human resource inventory,人力資源庫存；人力資源盤存,,,,2013-05-01
1824736,human resource localization,人力資源在地化,,,,2013-05-01
1824737,human resource management{=HRM},人力資源管理,,,,2013-05-01
1824738,human resource outsourcing,人力資源外包；人力資源委外,,,,2013-05-01
1824739,human resource planning,人力資源規劃,,,,2013-05-01
1824740,human resource strategy,人力資源策略,,,,2013-05-01
1824741,human skill,人際技巧,,,,2013-05-01
1824742,human-machine system,人-機系統,,,,2013-05-01
1824743,hygiene factor,保健因子,,,,2013-05-01
1824744,ideal type,理想型,,,,2013-05-01
1824745,identification-based trust,身份基礎之信任,,,,2013-05-01
1824746,imitating strategy,模仿策略,,,,2013-05-01
1824747,immediate corrective action,立即改正行動,,,,2013-05-01
1824748,imperial examination,科舉制度,,,,2013-05-01
1824749,implicit policy,隱含性政策,,,,2013-05-01
1824750,implied contract,隱含契約,,,,2013-05-01
1824751,impression management,印象管理,,,,2013-05-01
1824752,in-basket training,籃中訓練,,,,2013-05-01
1824753,inbound logistics,內向物流,,,,2013-05-01
1824754,incentive,誘因；獎勵,,,,2013-05-01
1824755,incentive pay,激勵性薪資,,,,2013-05-01
1824756,incentive plan,激勵計畫,,,,2013-05-01
1824757,incidentally-mode of informal communication,偶爾式非正式溝通,,,,2013-05-01
1824758,income statement,損益表,,,,2013-05-01
1824760,incremental innovation,漸進式創新,,,,2013-05-01
1824761,incubator,育成中心；孵化器,,,,2013-05-01
1824762,independent audit,獨立審計；獨立稽核,,,,2013-05-01
1824763,in-depth intervention,深度介入；深度干涉,,,,2013-05-01
1824764,indirect compensation,間接薪酬,,,,2013-05-01
1824766,individual ethics,個人倫理,,,,2013-05-01
1824767,individualism,個人主義,,,,2013-05-01
1824768,inducement economy,誘因經濟,,,,2013-05-01
1824769,inductive learning change,歸納式學習變化,,,,2013-05-01
1824770,industrial dynamics school,產業動力學派,,,,2013-05-01
1824771,industrial environment,產業環境,,,,2013-05-01
1824772,industrial goods,工業品,,,,2013-05-01
1824774,industry,產業；工業,,,,2013-05-01
1824775,industry environment,產業環境,,,,2013-05-01
1824777,informal communication,非正式溝通,,,,2013-05-01
1824779,informal organization,非正式組織,,,,2013-05-01
1824781,information filtering,資訊過濾,,,,2013-05-01
1824782,information network,資訊網；資訊網絡；信息網；信息網絡,,,,2013-05-01
1824784,information receiver,訊息收訊者,,,,2013-05-01
1824785,information system,資訊系統；信息系統,,,,2013-05-01
1824787,information utility,資訊效用；信息效用,,,,2013-05-01
1824788,informational input,資訊投入；信息投入,,,,2013-05-01
1824789,informational role,資訊角色；信息角色,,,,2013-05-01
1824790,infringement budget,侵權預算,,,,2013-05-01
1824791,in-group collectivism,團體內集體主義,,,,2013-05-01
1824793,innovation,創新,,,,2013-05-01
1824794,innovation management,創新管理,,,,2013-05-01
1824795,innovative differentiation,創新型差異化,,,,2013-05-01
1824796,innovator,創新者,,,,2013-05-01
1824797,input control,投入控制,,,,2013-05-01
1824798,inquiry system,查詢系統,,,,2013-05-01
1824799,insider trading,內線交易,,,,2013-05-01
1824803,intangible resources,無形資源,,,,2013-05-01
1824804,integrated marketing communication{=IMC},整合行銷溝通,,,,2013-05-01
1824805,integration strategy,整合策略,,,,2013-05-01
1824806,integrative approach,整合取向；整合方法,,,,2013-05-01
1824807,integrative bargaining,整合性協商；整合性談判,,,,2013-05-01
1824808,integrative model of planned change,計畫性變革的整合模式,,,,2013-05-01
1824809,integrative social contracts theory,整合性社會契約理論,,,,2013-05-01
1824810,integrative theory of leadership,領導的整合理論,,,,2013-05-01
1824811,integrity-based ethics code,正直基礎的倫理準則；正直基礎的倫理信條,,,,2013-05-01
1824813,intelligence test,智力測驗,,,,2013-05-01
1824814,intensive distribution,密集配銷；密集分配,,,,2013-05-01
1824815,interaction theory,互動理論,,,,2013-05-01
1824817,interactionist view of conflict,衝突的互動者觀點,,,,2013-05-01
1824818,interactive promotion,互動式推廣,,,,2013-05-01
1824819,interdependence,相互依賴,,,,2013-05-01
1824821,interface hierarchy decision-making model,界面層級決策模式；界面層級決策模型,,,,2013-05-01
1824822,intergroup development,群際發展；團際發展,,,,2013-05-01
1824823,intermittent process,間歇性程序,,,,2013-05-01
1824824,intermodal shipping,多重運具運輸；跨運具運輸,,,,2013-05-01
1824825,internal auditing,內部審計；內部稽核,,,,2013-05-01
1824826,internal capital market,內部資本市場,,,,2013-05-01
1824827,internal change factors,內在變革因素,,,,2013-05-01
1824828,internal consistency reliability,內部一致性信度,,,,2013-05-01
1824829,internal cost,內部成本；內在成本,,,,2013-05-01
1824830,internal customer,內部顧客,,,,2013-05-01
1824831,internal equity,內部公平,,,,2013-05-01
1824832,internal factor evaluation matrix,內部因素評估矩陣,,,,2013-05-01
1824833,internal growth rate,內部成長率,,,,2013-05-01
1824834,internal innovation,內部創新,,,,2013-05-01
1824835,internal locus of control,內控點,,,,2013-05-01
1824836,internal memory storage,內部記憶儲存,,,,2013-05-01
1824837,internal recruitment,內部招募,,,,2013-05-01
1824838,internal validity,內部效度,,,,2013-05-01
1824839,internal-external matrix,內部-外部矩陣,,,,2013-05-01
1824840,internalization theory,內部化理論,,,,2013-05-01
1824841,international environment,國際環境,,,,2013-05-01
1824842,international human resource management,國際人力資源管理,,,,2013-05-01
1824843,international joint venture mode,國際合資模式,,,,2013-05-01
1824844,international labor standards,國際勞動標準；國際勞工標準,,,,2013-05-01
1824845,international organization,國際組織,,,,2013-05-01
1824847,international trade,國際貿易,,,,2013-05-01
1824848,internationalization,國際化,,,,2013-05-01
1824849,internship,實習,,,,2013-05-01
1824850,interpersonal communication,人際溝通,,,,2013-05-01
1824851,interpersonal relationship,人際關係,,,,2013-05-01
1824852,interpersonal role,人際角色,,,,2013-05-01
1824853,interpersonal skill,人際技巧；人際能力,,,,2013-05-01
1824854,interview,面談,,,,2013-05-01
1824855,intraorganizational bargaining,組織內談判,,,,2013-05-01
1824858,intrinsic reward,內在報酬,,,,2013-05-01
1824860,inventory,庫存；存貨,,,,2013-05-01
1824861,inverted organization,倒金字塔型組織,,,,2013-05-01
1824862,investment banker,投資銀行家,,,,2013-05-01
1824863,invisible hand,市場力量{看不見的手},,,,2013-05-01
1824865,ISO 9000,國際標準組織9000規定,,,,2013-05-01
1824866,job analysis,工作分析,,,,2013-05-01
1824867,job characteristics model{=JCM},工作特性模式；工作特性模型,,,,2013-05-01
1824868,job characteristics theory,工作特性理論,,,,2013-05-01
1824870,job condition,工作情況；工作條件,,,,2013-05-01
1824871,job council,工作理事會,,,,2013-05-01
1824872,job description,工作說明書,,,,2013-05-01
1824874,job diagnostic survey,工作診斷調查表,,,,2013-05-01
1824875,job enlargement,工作擴大化,,,,2013-05-01
1824876,job enrichment,工作豐富化,,,,2013-05-01
1824877,job evaluation,工作評價,,,,2013-05-01
1824878,job factor,工作要素,,,,2013-05-01
1824881,job knowledge test,工作知識測驗,,,,2013-05-01
1824882,job morale,工作士氣,,,,2013-05-01
1824883,job perception,工作知覺,,,,2013-05-01
1824885,job rotation,工作輪調,,,,2013-05-01
1824886,job satisfaction,工作滿意度；工作滿足,,,,2013-05-01
1824887,job sharing,工作分擔,,,,2013-05-01
1824889,job simulation,工作模擬,,,,2013-05-01
1824890,job skills test,工作技能測驗,,,,2013-05-01
1824891,job specification,工作規範；工作規格,,,,2013-05-01
1824892,job-centered,以工作中心的,,,,2013-05-01
1824893,joint venture,合資,,,,2013-05-01
