ID,英文名稱,中文名稱,圖片,備註,更新日期
3160475,specialized agricultural region,專業化農業區,,,2017-07-20
3160476,specialized producing zone,農作專業區,,,2017-07-20
3160477,species extinction,物種滅絕,,,2017-07-20
3160478,specific heat,比熱　,,,2017-07-20
3160479,spheroidal weathering,球狀風化,,,2017-07-20
3160480,spits,沙嘴,,,2017-07-20
3160481,spodosol,淋澱土,,,2017-07-20
3160482,spring,泉,,,2017-07-20
3160483,spring belt,湧泉帶,,,2017-07-20
3160484,sprinkler irrigation,噴灌　,,,2017-07-20
3160485,squatter,違章建築　,,,2017-07-20
3160486,squatter settlement,棚戶區　,,,2017-07-20
3160487,stalactite,鐘乳石,,,2017-07-20
3160488,stalagmite,石筍,,,2017-07-20
3160489,standardization,標準化,,,2017-07-20
3160490,State farm,國營農場,,,2017-07-20
3160491,stationary front,滯留鋒,,,2017-07-20
3160492,statistical map,統計地圖　,,,2017-07-20
3160493,steppe,貧草原,,,2017-07-20
3160494,steppe climate,草原氣候,,,2017-07-20
3160495,stereographic projection,平射投影,,,2017-07-20
3160496,Stonehenge,巨石陣,,,2017-07-20
3160497,strategic alliance,策略聯盟,,,2017-07-20
3160498,stream capture,河川襲奪,,,2017-07-20
3160499,stream order,河川級序,,,2017-07-20
3160500,stream piracy,河川襲奪；搶水,,,2017-07-20
3160501,street furniture,街道家具,,,2017-07-20
3160502,striation,擦痕　,,,2017-07-20
3160503,strike­slip fault,平移斷層,,,2017-07-20
3160504,strip cropping,帶狀種植 ,,,2017-07-20
3160505,submergence coast,沈水海岸,,,2017-07-20
3160506,subpolar low­pressure belt,副極地低壓帶　,,,2017-07-20
3160507,subsistance agriculture,自給性農業,,,2017-07-20
3160508,subsurface stream,伏流,,,2017-07-20
3160509,subsurface water,伏流水,,,2017-07-20
3160510,subtropical calms,副熱帶無風帶,,,2017-07-20
3160511,subtropical high pressure,副熱帶高壓,,,2017-07-20
3160512,subtropical monsoon climate,副熱帶季風氣候　,,,2017-07-20
3160513,suburbanization,郊區化,,,2017-07-20
3160514,sun belt,陽光帶,,,2017-07-20
3160515,Sunnite,遜尼派,,,2017-07-20
3160516,supply chain,供應鏈,,,2017-07-20
3160517,surface irrigation,地面灌溉　,,,2017-07-20
3160518,surface runoff,地表逕流,,,2017-07-20
3160519,surface soil,表土層,,,2017-07-20
3160520,suspension,懸浮,,,2017-07-20
3160521,sustainable development,永續發展,,,2017-07-20
3160522,swallow hole,吞口,,,2017-07-20
3160523,syncline,向斜[構造],,,2017-07-20
3160524,systematic geography,系統地理學,,,2017-07-20
3160525,TAFT｛Taiwan Agriculture and Food Traceability System｝,臺灣農產品安全追溯資訊網,,,2017-07-20
3160526,taiga,泰卡　,,,2017-07-20
3160527,Taiwan Agriculture and Food Traceability System｛=TAFT｝,臺灣農產品安全追溯資訊網,,,2017-07-20
3160528,talus,落石堆,,,2017-07-20
3160529,Tamil,坦米爾語　,,,2017-07-20
3160530,tarn,冰斗湖,,,2017-07-20
3160531,Taylorism,泰勒主義,,,2017-07-20
3160532,Taylorization,泰勒化,,,2017-07-20
3160533,technology diffusion,技術擴散,,,2017-07-20
3160534,technology intensive,技術密集,,,2017-07-20
3160535,technology transfer,技術轉移,,,2017-07-20
3160536,temperate continental climate,溫帶大陸性氣候,,,2017-07-20
3160537,temperate deciduous forest,溫帶落葉林　,,,2017-07-20
3160538,temperate desert climate,溫帶沙漠氣候,,,2017-07-20
3160539,temperate evergreen forest,溫帶常綠闊葉林　,,,2017-07-20
3160540,temperate grassland,溫帶草原,,,2017-07-20
3160541,temperate marine climate,溫帶海洋性氣候,,,2017-07-20
3160542,temperate moist climate,溫帶溼潤氣候　,,,2017-07-20
3160543,temperate monsoon climate,溫帶季風氣候,,,2017-07-20
3160544,temperate rainforest,溫帶雨林,,,2017-07-20
3160545,temporary base level,臨時基準面,,,2017-07-20
3160546,Tennessee Valley Authority｛=TVA｝,田納西河流域管理局,,,2017-07-20
3160547,terra rossa,脫鈣紅土,,,2017-07-20
3160548,terrace field,梯田,,,2017-07-20
3160549,terrain analysis,地形分析 ,,,2017-07-20
3160550,terrestrial ecosystem,陸生生態系,,,2017-07-20
3160551,tertiary industry,第三級產業,,,2017-07-20
3160552,the trans­Atlantic trade triangle,大西洋三角貿易,,,2017-07-20
3160553,The United Nations Conference on Trade and Development｛=UNCTAD｝,聯合國貿易暨發展會議,,,2017-07-20
3160554,thematic map,主題地圖,,,2017-07-20
3160555,Theravada Buddhism,小乘佛教,,,2017-07-20
3160556,thermal inversion,逆溫,,,2017-07-20
3160557,three dimension｛=3D｝,三維,,,2017-07-20
3160558,threshold,商閾,,,2017-07-20
3160559,thundershower,雷陣雨　,,,2017-07-20
3160560,tidal flat,潮埔；潮汐灘地,,,2017-07-20
3160561,tidal inlet,潮流口,,,2017-07-20
3160562,till,冰磧土,,,2017-07-20
3160563,till plain,冰磧土平原,,,2017-07-20
3160564,time zone,時區,,,2017-07-20
3160565,tombolo,連島沙洲；沙頸岬,,,2017-07-20
3160566,topographic map,地形圖；等高線圖,,,2017-07-20
3160567,topology,位相關係,,,2017-07-20
3160568,tourism,觀光,,,2017-07-20
3160569,town,市鎮,,,2017-07-20
3160570,trade barrier,貿易障礙　,,,2017-07-20
3160571,trade wind,信風；貿易風,,,2017-07-20
3160572,trade-wind zone,信風帶　,,,2017-07-20
3160573,traditional society,傳統社會 ,,,2017-07-20
3160574,transhumance,山牧季移,,,2017-07-20
3160575,transit migration,暫時性遷移,,,2017-07-20
3160576,transnational cooperations,跨國企業,,,2017-07-20
3160577,transpiration,蒸散[作用]　,,,2017-07-20
3160578,transportation,搬運[作用],,,2017-07-20
3160579,transportation innovation,運輸創新　,,,2017-07-20
3160580,transported soil,運積土,,,2017-07-20
3160581,transverse dune,橫沙丘,,,2017-07-20
3160582,Transverse Mercator projection,橫麥卡托投影,,,2017-07-20
3160583,travertine terrace,石灰華階地,,,2017-07-20
3160584,trickle irrigation,滴灌,,,2017-07-20
3160585,tropical commercial plantation agriculture,熱帶栽培業,,,2017-07-20
3160586,tropical cyclone,熱帶氣旋,,,2017-07-20
3160587,tropical desert climate,熱帶沙漠氣候,,,2017-07-20
3160588,tropical moist climate,熱帶溼潤氣候　,,,2017-07-20
3160589,tropical monsoon climate,熱帶季風氣候,,,2017-07-20
3160590,tropical monsoon rainforest,熱帶季風林　,,,2017-07-20
3160591,tropical rainforest,熱帶雨林,,,2017-07-20
3160592,tropical rainforest climate,熱帶雨林氣候,,,2017-07-20
3160593,tropical savanna climate,熱帶莽原氣候,,,2017-07-20
3160594,tropical-cyclone rain,熱帶氣旋雨　,,,2017-07-20
3160595,tsunami,海嘯,,,2017-07-20
3160596,Tuareg,圖阿雷格人　,,,2017-07-20
3160597,tundra,苔原；凍原,,,2017-07-20
3160598,tundra climate,苔原氣候,,,2017-07-20
3160599,tundra soils,冰沼土；凍原土　,,,2017-07-20
3160600,TVA｛Tennessee Valley Authority｝,田納西河流域管理局,,,2017-07-20
3160601,typhoon,颱風,,,2017-07-20
3160602,typhoon rain,颱風雨,,,2017-07-20
3160603,ultimate base level,終極基準面,,,2017-07-20
3160604,ultisol,極育土,,,2017-07-20
3160605,UN｛United Nations｝,聯合國,,,2017-07-20
3160606,UNCTAD｛The United Nations Conference on Trade and Development｝,聯合國貿易暨發展會議,,,2017-07-20
3160607,undercut slope,基蝕坡　,,,2017-07-20
3160608,UNDP｛United Nations Development Programme｝,聯合國開發計畫署,,,2017-07-20
3160609,UNEP｛United Nations Enviroment｝,聯合國環境規劃署,,,2017-07-20
3160610,UNFCCC｛United Nations Framework Convention on Climate Change｝,聯合國氣候變遷綱要公約,,,2017-07-20
3160611,United Nations Development Programme｛=UNDP｝,聯合國開發計畫署,,,2017-07-20
3160612,United Nations Environment Programme｛=UNEP｝,聯合國環境規劃署,,,2017-07-20
3160613,United Nations Framework Convention on Climate Change｛=UNFCCC｝,聯合國氣候變遷綱要公約,,,2017-07-20
3160614,United Nations World Tourism Organization｛=（UNWTO）｝,聯合國世界旅遊組織,,,2017-07-20
3160615,United Nations｛=UN｝,聯合國,,,2017-07-20
3160616,Universal Transverse Mercator projection｛=UTM｝,世界橫麥卡托投影,,,2017-07-20
3160617,unsaturated zone,不飽和帶,,,2017-07-20
3160618,UNWTO｛United Nations World Tourism Organization｝,聯合國世界旅遊組織,,,2017-07-20
3160619,upwelling,湧升流　,,,2017-07-20
3160620,Uralic languages,烏拉爾語系　,,,2017-07-20
3160621,urban design,都市設計,,,2017-07-20
3160622,urban diffusion,都市擴張　,,,2017-07-20
3160623,urban function,都市機能,,,2017-07-20
3160624,urban geography,都市地理學,,,2017-07-20
3160625,urban growth,都市成長,,,2017-07-20
3160626,urban heat island,都市熱島　,,,2017-07-20
3160627,urban hierarchy,都市階層,,,2017-07-20
3160628,urban planning,都市計畫,,,2017-07-20
3160629,urban renewal,都市更新,,,2017-07-20
3160630,urban settlement,都市聚落　,,,2017-07-20
3160631,urban sprawl,都市蔓延,,,2017-07-20
3160632,urban structure,都市結構 ,,,2017-07-20
3160633,urban system,都市體系,,,2017-07-20
3160634,urbanization,都市化,,,2017-07-20
3160635,urbanization degree,都市化程度,,,2017-07-20
3160636,urbanization economy,都市化經濟,,,2017-07-20
3160637,urbanizing process,都市化歷程,,,2017-07-20
3160638,U-shaped valley,U 型谷　,,,2017-07-20
3160639,UTM｛Universal Transverse Mercator projection｝,世界橫麥卡托投影,,,2017-07-20
3160640,uvala,灰岩窪盆,,,2017-07-20
3160641,valley breeze,谷風,,,2017-07-20
3160642,valley glacier,谷冰河,,,2017-07-20
3160643,valley line,谷線,,,2017-07-20
3160644,value chain,價值鏈,,,2017-07-20
3160645,vector data,向量式資料,,,2017-07-20
3160646,vector mode,向量模式,,,2017-07-20
3160647,vegetation cover,植被,,,2017-07-20
3160648,ventifact,風稜石,,,2017-07-20
3160649,venture capital,創業資金,,,2017-07-20
3160650,vertical integration,垂直整合,,,2017-07-20
3160651,vertisol,膨轉土,,,2017-07-20
3160652,volcanic coast,火山海岸,,,2017-07-20
3160653,volcanic cone,火山錐,,,2017-07-20
3160654,volcanism,火山作用,,,2017-07-20
3160655,wadi,乾谷,,,2017-07-20
3160656,warm current,暖流,,,2017-07-20
3160657,warm front,暖鋒,,,2017-07-20
3160658,Warsaw Treaty Organization,華沙公約組織　,,,2017-07-20
3160659,water balance,水平衡,,,2017-07-20
3160660,water deficit,缺水,,,2017-07-20
3160661,water quality,水質　,,,2017-07-20
3160662,water resources,水資源,,,2017-07-20
3160663,water scarcity,水資源缺乏　,,,2017-07-20
3160664,water surplus,剩水,,,2017-07-20
3160665,water table,地下水面,,,2017-07-20
3160666,waterfall,瀑布,,,2017-07-20
3160667,wave,波浪,,,2017-07-20
3160668,wave-cut bench,波蝕棚,,,2017-07-20
3160669,wave­cut platform,波蝕棚,,,2017-07-20
3160670,WDI｛World Development Indicators｝,世界發展指標,,,2017-07-20
3160671,WDR｛World Development Report｝,世界發展報告,,,2017-07-20
3160672,weather,天氣　,,,2017-07-20
3160673,weather system,天氣系統,,,2017-07-20
3160674,weathering,風化[作用],,,2017-07-20
3160675,westerlies,西風帶,,,2017-07-20
3160676,WFP｛World Food Programme｝,世界糧食計畫署,,,2017-07-20
3160677,WHO｛World Health Organization｝,世界衛生組織,,,2017-07-20
3160678,wind,風,,,2017-07-20
3160679,wind rose chart,風花圖,,,2017-07-20
3160680,wind system,風系　,,,2017-07-20
3160681,windkanter,風稜石,,,2017-07-20
3160682,wind-scoured basin,風蝕窪地,,,2017-07-20
3160683,WIPO｛World Intellectual Property Organization｝,世界智慧財產權組織,,,2017-07-20
3160684,World Bank｛=IBRD｝,世界銀行,,,2017-07-20
3160685,world cities,世界都市,,,2017-07-20
3160686,World Development Indicators｛=WDI｝,世界發展指標,,,2017-07-20
3160687,World Development Report｛=WDR｝,世界發展報告,,,2017-07-20
3160688,World Economic and Financial Surveys,世界經濟與財政調查報告　,,,2017-07-20
3160689,World Food Programme｛=WFP｝,世界糧食計畫署,,,2017-07-20
3160690,World Health Organization｛=WHO｝,世界衛生組織,,,2017-07-20
3160691,world heritage,世界遺產,,,2017-07-20
3160692,World Intellectual Property Organization｛=WIPO｝,世界智慧財產權組織,,,2017-07-20
3160693,world system,世界體系,,,2017-07-20
3160694,World Trade Organization｛=WTO｝,世界貿易組織,,,2017-07-20
3160695,World Vision,世界展望會　,,,2017-07-20
3160696,WTO｛World Trade Organization｝,世界貿易組織,,,2017-07-20
3160697,Zipf's rank-size rule,等級大小法則,,,2017-07-20
3160698,zonal soil,顯域土,,,2017-07-20
3160699,zoning ordinance,土地使用分區管制,,,2017-07-20
3160700,Zulu,祖魯人,,,2017-07-20
